id,gene,mcmc,rf60,rf90,rf150,rf250
3837,IPCEF1,0.0,0.0,0.0,0.0,0.0
3838,KCTD5,0.0,0.0,0.0,0.0,0.0
3839,PDIA6,0.0,0.0,0.0,0.0,0.0
3840,PDIA4,0.0,0.0,0.0,0.0,0.0
3841,DPM1,0.0,0.0,0.0,0.0,0.0
3842,DPM2,0.0,0.0,0.0,0.0,0.0
3843,DPM3,0.0,0.0,0.0,0.0,0.0
3844,CMPK1,0.0,0.0,0.0,0.0,0.0
3845,AIPL1,0.0,0.0,0.0,0.0
3846,ARHGAP19,0.0,0.0,0.0,0.0,0.0
3847,ADRB1,0.0,0.0,0.0,0.0,0.0
3848,CSF2RB,0.0,0.0,0.0,0.0,0.0
3849,ARHGAP17,0.0,0.0,0.0,0.0,0.0
3850,ADRB2,0.45,0.0,0.0,0.0,0.003685
3851,CSF2RA,0.0,0.0,0.0,0.0,0.0
3852,AGER,0.0,0.0,0.0,0.0,0.0
3853,DPP3,0.0,0.001367,9.11E-4,5.47E-4,3.28E-4
3854,DPP4,0.0,0.0,0.0,0.0,0.0
3855,PDZD3,0.0,0.0,0.0,0.0,0.0
3856,DPP6,0.0,0.0,0.0,0.0,0.0
3857,PDZD2,0.001,0.0,0.0,0.007231,0.004339
3858,MAN2A2,0.0,0.0,0.0,0.0,0.0
3859,MYH13,0.0,0.0,0.0,0.0,0.0
3860,MYH14,0.0,0.0,0.0,0.0,0.0
3861,MYH11,0.0,0.0,0.0,0.0,0.0
3862,MARK4,0.0,0.0,0.0,0.0,0.0
3863,MARK3,0.0,0.0,0.0,0.0,0.0
3864,MYH10,0.0,0.0,0.0,0.0,0.0
3865,MARK2,0.0,0.0,0.0,0.0,0.0
3866,MARK1,0.0,0.0,0.0,0.0,0.0
3867,SMAD2,0.0,0.0,0.0,0.0,0.0
3868,SMAD1,0.0,0.0,0.0,0.0,5.33E-4
3869,SMAD4,0.0,0.0,0.0,0.0,0.0
3870,SMAD3,0.003,0.0,0.0,0.0,0.0
3871,PSPN,0.0,0.0,0.0,0.0
3872,ARHGAP29,0.021,0.0,0.0,0.0,0.0
3873,SMAD9,0.0,0.0,0.0,0.0,0.0
3874,TDRD7,0.0,0.0,0.0,0.0,0.0
3875,ARHGAP26,0.0,0.0,0.0,0.0,0.0
3876,SMAD6,0.0,0.0,0.0,0.0,0.0
3877,ESR1,0.004,0.0,0.0,0.0,0.0
3878,SMAD5,0.0,0.0,0.0,0.0,0.0
3879,ESR2,0.0,0.0,0.0,0.0,0.0
3880,ARHGAP24,0.0,0.0,0.0,0.0,0.0
3881,SMAD7,0.001,0.0,0.0,0.0,0.0
3882,DNMBP,0.0,0.0,0.0,0.0,0.0
3883,TP53I3,0.0,0.0,0.0,0.0,0.0
3884,SRPRB,0.0,0.0,0.0,0.0,0.0
3885,MAN2B1,0.0,0.0,0.0,0.0,0.0
3886,ULBP1,0.0,0.0,0.0,0.0,0.0
3887,CRISP3,0.0,0.0,0.0,0.0
3888,BDKRB2,0.0,0.0,0.0,0.0,0.0
3889,BDKRB1,0.0,0.0,0.0,0.0,0.0
3890,MADCAM1,0.0,0.0,0.0,0.0,0.0
3891,MAN2C1,0.0,0.0,0.0,0.0
3892,PTGIR,0.0,0.0,0.0,0.0,0.0
3893,NPY5R,0.0,0.0,0.0,0.0,0.0
3894,URB2,0.0,0.0,0.0,0.0,0.0
3895,OPRM1,0.0,0.0,0.0,0.0,0.0
3896,ARHGAP10,0.0,0.0,0.0,0.0,0.0
3897,ITGB1BP1,0.0,0.0,0.0,0.0,0.0
3898,ITGB1BP2,0.0,0.0,0.0,0.0,0.0
3899,OPRL1,0.0,0.0,0.0,0.0,0.0
3900,MTIF2,0.0,0.0,0.0,0.0,0.0
3901,TOB2,0.0,0.0,0.0,0.0,0.0
3902,TOB1,0.001,0.0,0.0,0.0,0.0
3903,NCALD,0.0,0.0,0.0,0.0,0.0
3904,ERBB3,0.0,0.0,0.0,0.0,0.0
3905,ERBB4,0.004,0.0,0.0,0.0,0.0
3906,PRRG2,0.0,0.0,0.0,0.0,0.0
3907,ERBB2,0.001,0.0,0.0,0.0,0.0
3908,S1PR1,0.013,0.0,0.0,0.0,0.0
3909,REPS2,0.0,0.0,0.0,0.0,0.0
3910,NCAM1,0.0,0.0,0.0,0.0,0.0
3911,NCAM2,0.0,0.0,0.0,0.0,0.0
3912,S1PR2,0.0,0.0,0.0,0.0,0.0
3913,S1PR5,0.0,0.0,0.0,0.0,0.0
3914,S1PR4,0.0,0.0,0.0,0.0,0.0
3915,REPS1,0.0,0.0,0.0,0.0,0.0
3916,RWDD1,0.0,0.0,0.0,0.0,0.0
3917,LGI1,0.0,0.0,0.0,0.0,0.0
3918,RWDD3,0.0,0.0,0.0,0.0,0.0
3919,PRAF2,0.0,0.0,0.0,0.0,0.0
3920,OPRK1,0.0,0.0,0.0,0.0,0.0
3921,NAP1L1,0.0,0.0,0.0,0.0,0.0
3922,SHCBP1,0.0,0.0,0.0,0.0,0.0
3923,NAP1L4,0.0,0.0,0.0,0.0,0.0
3924,FMNL1,0.0,0.0,0.0,0.0,0.0
3925,PIKFYVE,0.0,0.0,0.0,0.0,0.0
3926,GNPDA1,0.0,0.0,0.0,0.0,0.0
3927,XPNPEP1,0.0,0.0,0.0,0.0,0.0
3928,ALOX5AP,0.0,0.0,0.0,0.0,0.0
3929,SSBP1,0.0,0.0,0.0,0.0,0.0
3930,SSBP2,0.0,0.0,0.0,0.0,0.0
3931,SSBP3,0.0,0.0,0.0,0.0,0.0
3932,ITSN2,0.0,0.0,0.0,0.0,0.0
3933,NUP107,0.0,0.0,0.0,0.0,0.0
3934,ITSN1,0.001,0.0,0.0,0.0,0.0
3935,SPINT2,0.001,0.014089,0.009393,0.005636,0.003381
3936,DPYSL4,0.0,0.0,0.0,0.0,0.0
3937,DPYSL2,0.0,0.0,0.0,0.0,0.0
3938,DPYSL3,0.0,0.0,0.005637,0.003382
3939,STRA13,0.0,0.0,0.0,0.0,0.0
3940,FNBP4,0.0,0.0,0.0,0.0,0.0
3941,SAP30BP,0.0,0.0015,0.001,6.0E-4,3.6E-4
3942,CXADR,0.0,0.015473,0.010316,0.006189,0.003714
3943,FNBP1,0.0,0.0,0.0,0.0,0.0
3944,SPINT1,0.0,0.0,0.0,0.0,0.0
3945,EWSR1,0.0,0.0,0.0,0.0,0.0
3946,FEZ1,0.0,0.0,0.0,0.0,0.0
3947,FEZ2,0.0,0.0,0.0,0.0,0.0
3948,TXNIP,0.004,0.0,0.0,0.0,0.0
3949,JTB,0.0,0.0,0.0,0.0,0.0
3950,CLOCK,0.0,0.0,0.0,0.0,0.0
3951,OPTN,0.0,0.0,0.0,0.0,0.0
3952,SLBP,0.0,0.0,0.0,0.0,0.0
3953,SAR1A,0.0,0.0,0.0,0.0,0.0
3954,LYPD3,0.0,0.0,0.0,0.0
3955,TEX28,0.0,0.0,0.0,0.0,0.0
3956,PRPSAP1,0.0,0.0,0.0,0.0,0.0
3957,PRPSAP2,0.0,0.0,0.0,0.0
3958,NPBWR2,0.0,0.0,0.0,0.0
3959,JAG2,0.0,0.0,0.0,0.0,0.0
3960,HEXIM1,0.0,0.0,0.0,0.0,0.0
3961,TOE1,0.0,0.0,0.0,0.0,0.0
3962,CREBBP,0.02,0.0,0.0,0.0,0.0
3963,JUN,0.001,0.0,0.0,0.0,0.0
3964,JAG1,0.0,0.0,0.0,0.0,0.0
3965,HLA-DRB4,0.0,0.0,0.0,0.0
3966,JUP,0.0,0.0,0.0,0.0,0.0
3967,EIF2AK1,0.0,0.015573,0.010382,0.012405,0.007443
3968,EIF2AK3,0.0,0.0,0.0,0.0,0.0
3969,PBX3,0.0,0.0,0.0,0.0,0.0
3970,EIF2AK2,0.0,0.0,0.0,0.0,0.0
3971,PBX2,0.0,0.0,0.0,0.0,0.0
3972,LNPEP,0.0,0.0,0.0,0.0,0.0
3973,PBX1,0.0,0.0,0.0,0.0,0.0
3974,NMT1,0.0,0.0,0.0,0.0,0.0
3975,NMT2,0.0,0.0,0.0,0.0,0.0
3976,HLA-DRB1,0.0,0.0,0.0,0.0,0.0
3977,DPYS,0.0,0.0,0.0,0.0
3978,NCAPG2,0.0,0.0,0.0,0.0,0.0
3979,SNX13,0.0,0.0,0.0,0.0,0.0
3980,TFCP2L1,0.0,0.0,0.0,0.0
3981,IL18BP,0.0,0.0,0.0,0.0,0.0
3982,CASP10,0.0,0.0,0.0,0.0,0.0
3983,JAK2,0.0,0.0,0.0,0.0,0.0
3984,JAK3,0.0,0.0,0.0,0.0,0.0
3985,SLC18A2,0.0,0.0,0.0,0.0,0.0
3986,JAK1,0.209,0.0,0.0,0.0,1.95E-4
3987,DUSP4,0.0,0.0,0.0,0.0,0.0
3988,DUSP5,0.0,0.0,0.0,0.0,0.0
3989,DUSP2,0.0,0.0,0.0,0.0,0.0
3990,DUSP3,0.0,0.0,0.0,0.0,0.0
3991,RING1,0.0,0.0,0.0,0.0,0.0
3992,DUSP1,0.002,0.0,0.0,0.0,0.0
3993,IFT140,0.0,0.0,0.0,0.0,0.0
3994,TEX10,0.0,0.0,0.0,0.0,0.0
3995,TEX11,0.0,0.0,0.0,0.0,0.0
3996,DUSP9,0.0,0.0,0.0,0.0,0.0
3997,DUSP6,0.0,0.0,0.0,0.0,0.0
3998,DUSP7,0.0,0.0,0.0,0.0,0.0
3999,PLSCR1,0.0,0.0,0.0,0.0,0.0
4000,PLSCR4,0.033,0.0,0.0,0.006175,0.003705
4001,AGPS,0.0,0.0,0.0,0.0,0.0
4002,CHST1,0.0,0.0,0.0,0.0,0.0
4003,CHST4,0.0,0.0,0.0,0.0,0.0
4004,PAFAH1B3,0.0,0.0,0.0,0.0,0.0
4005,PAFAH1B2,0.0,0.0,0.0,0.0,0.0
4006,PAFAH1B1,0.0,0.016667,0.011111,0.006667,0.004
4007,ECHS1,0.0,0.0,0.0,0.0,0.0
4008,URM1,0.0,0.0,0.0,0.0,0.0
4009,SNX27,0.0,0.0,0.0,0.0,0.0
4010,AGR2,0.0,0.0,0.0,0.0,0.0
4011,JAM2,0.0,0.0,0.0,0.0,0.0
4012,JAM3,0.0,0.0,0.0,0.0,0.0
4013,CASP8AP2,0.0,0.0,0.0,0.0,0.0
4014,ATAD5,0.0,0.0,0.0,0.0,0.0
4015,C10orf2,0.0,0.0,0.0,0.0,0.0
4016,ATAD2,0.0,0.001652,0.001101,6.61E-4,3.97E-4
4017,APEX2,0.001,0.0,0.0,0.0,0.0
4018,SNX24,0.0,0.0,0.0,0.0,0.0
4019,KIR3DL1,0.0,0.0,0.0,0.0,0.0
4020,SNX19,0.0,0.0,0.0,0.0,0.0
4021,MYBBP1A,0.0,0.0,0.0,0.0,0.0
4022,SNX17,0.0,0.0,0.0,0.0,0.0
4023,APEX1,0.0,0.0,0.0,0.0,0.0
4024,CCDC7,0.0,0.0,0.0,0.0,0.0
4025,SNX15,0.0,0.0,0.0,0.0,0.0
4026,CCDC6,0.0,0.0,0.0,0.0,0.0
4027,AGRP,0.0,0.0,0.0,0.0,0.0
4028,NCAPD2,0.0,0.0,0.0,0.0,0.0
4029,CIAPIN1,0.0,0.0,0.0,0.0,0.0
4030,NCAPD3,0.0,0.0,0.0,0.0,0.0
4031,AGRN,0.0,0.0,0.0,0.0,0.0
4032,RIF1,0.0,0.0,0.0,0.0,0.0
4033,EFEMP2,0.033,0.0,0.0,0.0,0.0
4034,LAPTM4A,0.0,0.0,0.0,0.0,0.0
4035,EFEMP1,0.0,0.0,0.0,0.0,0.0
4036,TOM1,0.0,0.0,0.0,0.0,0.0
4037,PCYT2,0.0,0.0,0.0,0.0
4038,CTNNBIP1,0.0,0.0,0.0,0.0,0.0
4039,RINT1,0.0,0.0,0.0,0.0,0.0
4040,PTPRCAP,0.0,0.0,0.0,0.0,0.0
4041,LY6H,0.0,0.0,0.0,0.0,0.0
4042,LY6E,0.0,0.0,0.0,0.0,0.0
4043,ARL8B,0.0,0.0,0.0,0.0,0.0
4044,GRIA1,0.0,0.0,0.0,0.0,0.003721
4045,GRIA2,0.0,0.0,0.0,0.0,0.0
4046,UQCRB,0.0,0.0,0.0,0.0,0.0
4047,LY96,0.0,0.0,0.0,0.0,0.0
4048,PKMYT1,0.0,0.0,0.0,0.0,0.0
4049,TNFRSF17,0.0,0.0,0.0,0.0,0.0
4050,TNFRSF14,0.0,0.0,0.0,0.0,0.0
4051,IP6K1,0.0,0.0,0.0,0.0,0.0
4052,GRIA3,0.0,0.0,0.0,0.0,0.0
4053,GRIA4,0.0,0.0,0.0,0.0,0.0
4054,IP6K2,0.0,0.0,0.0,0.0,0.0
4055,UROS,0.0,0.0,0.0,0.0,0.0
4056,LY86,0.0,0.0,0.0,0.0
4057,BFSP2,0.0,0.0,0.0,0.0,0.0
4058,BFSP1,0.0,0.0,0.0,0.0,0.0
4059,UQCRQ,0.0,0.0,0.0,0.0,0.0
4060,UFD1L,0.0,0.0,0.0,0.0,0.0
4061,KIR3DS1,0.0,0.0,0.0,0.0,0.0
4062,PTEN,0.0,0.0,0.0,0.0,0.0
4063,ECE1,0.0,0.0,0.0,0.0,0.0
4064,ETFA,0.0,0.0,0.0,0.0
4065,ETFB,0.0,0.0,0.0,0.0
4066,AP4M1,0.0,0.0,0.0,0.0,0.0
4067,NKX3-1,0.0,0.0,0.0,0.0,0.0
4068,GRID2,0.0,0.0,0.0,0.0,0.0
4069,TRIM62,0.0,0.0,0.0,0.0,0.0
4070,ARFGAP3,0.0,0.0,0.0,0.0,0.0
4071,TNFRSF1B,0.0,0.0,0.0,0.0,0.0
4072,ARFGAP1,0.0,0.0,0.0,0.0,0.0
4073,TNFRSF1A,0.0,0.0,0.0,0.0,0.0
4074,ARL4C,0.0,0.0,0.0,0.0,0.0
4075,ARL4D,0.0,0.0,0.0,0.0,0.0
4076,ARL4A,0.0,0.0,0.0,0.0,0.0
4077,PCCA,0.0,0.0,0.0,0.0
4078,PCCB,0.0,0.0,0.0,0.0
4079,ETF1,0.0,0.0,0.0,0.0,0.0
4080,TNFRSF25,0.0,0.0,0.0,0.0,0.0
4081,TOP1,0.0,0.0,0.0,0.0,0.0
4082,AGXT,0.0,0.0,0.0,0.0,0.0
4083,DCTPP1,0.0,0.0,0.0,0.0,0.0
4084,TNFRSF21,0.0,0.0,0.0,0.0,0.0
4085,E2F1,0.0,0.0,0.0,0.0,0.0
4086,TRIM46,0.0,0.0,0.0,0.0,0.0
4087,E2F2,0.0,0.0,0.0,0.0,0.0
4088,E2F3,0.0,0.0,0.0,0.0,0.0
4089,E2F4,0.0,0.0,0.0,0.0,0.0
4090,E2F5,0.0,0.0,0.0,0.0,0.0
4091,UBQLN4,0.001,0.0,0.0,0.0,0.0
4092,E2F6,0.0,0.0,0.0,0.0,0.0
4093,UBQLN2,0.0,0.0,0.0,0.0,0.0
4094,SEPT11,0.0,0.0,0.0,0.0,0.0
4095,GZMA,0.0,0.0,0.0,0.0,0.0
4096,CNBP,0.0,0.0,0.0,0.0,0.0
4097,TXNL1,0.0,0.0,0.0,0.0,0.0
4098,GZMB,0.0,0.0,0.0,0.0,0.0
4099,KIAA0232,0.0,0.0,0.0,0.0
4100,HCRTR2,0.0,0.0,0.0,0.0,0.0
4101,HCRTR1,0.0,0.0,0.0,0.0,0.0
4102,TRIM37,0.0,0.0,0.0,0.0,0.0
4103,TRIM38,0.0,0.0,0.0,0.0,0.0
4104,TRIM31,0.0,0.0,0.0,0.0,0.0
4105,TRIM32,0.0,0.0,0.0,0.0,0.0
4106,TRIM33,0.0,0.0,0.0,0.0,0.0
4107,ICAM2,0.0,0.0,0.0,0.0,0.0
4108,ICAM3,0.0,0.0,0.0,0.0,0.0
4109,ICAM4,0.0,0.0,0.0,0.0,0.0
4110,ICAM5,0.0,0.0,0.0,0.0,0.0
4111,IKZF1,0.0,0.0,0.0,0.0,0.0
4112,IKZF2,0.0,0.0,0.0,0.0,0.0
4113,IKZF3,0.0,0.0,0.0,0.0,0.0
4114,IKZF4,0.0,0.0,0.0,0.0,0.0
4115,IKZF5,0.0,0.0,0.0,0.0,0.0
4116,ICAM1,0.0,0.0,0.0,0.0,0.0
4117,TRIM28,0.0,0.0,0.0,0.0,0.0
4118,TRIM29,0.0,0.0,0.0,0.0,0.0
4119,ANPEP,0.0,0.0,0.0,0.0,0.0
4120,KDR,0.137,0.0,0.0,0.0,0.0
4121,TRIM24,0.0,0.0,0.0,0.0,0.0
4122,TRIM25,0.0,0.0,0.0,0.0,0.0
4123,TRIM27,0.0,0.0,0.0,0.0,0.0
4124,TRIM21,0.0,0.0,0.0,0.0,0.0
4125,TP63,0.0,0.0,0.0,0.0,0.0
4126,TRIM22,0.0,0.0,0.0,0.0,0.0
4127,TRIM23,0.0,0.0,0.0,0.0,0.0
4128,C16orf70,0.0,0.0,0.0,0.0,0.0
4129,ARL14,0.0,0.0,0.0,0.0,0.0
4130,GIN1,0.0,0.0,0.0,0.0,0.0
4131,ARL15,0.0,0.0,0.0,0.0,0.0
4132,ECH1,0.0,0.0,0.0,0.0,0.0
4133,KEL,0.0,0.0,0.0,0.0,0.0
4134,SLPI,0.0,0.0,0.0,0.0,0.0
4135,TRIM17,0.0,0.0,0.0,0.0
4136,RIN3,0.0,0.0,0.0,0.0,0.0
4137,TRIM16,0.0,0.0,0.0,0.0,0.0
4138,RIN1,0.0,0.0,0.0,0.0,0.0
4139,TP53,0.013,0.0,0.0,0.0,0.0
4140,RIN2,0.0,0.0,0.0,9.61E-4,0.00409
4141,GIPR,0.0,0.0,0.0,0.0
4142,ACTR3B,0.0,0.0,0.0,0.0,0.0
4143,HLTF,0.0,0.0,0.0,0.0
4144,C16orf59,0.0,0.0,0.0,0.0,0.0
4145,PTK6,0.0,0.012061,0.008041,0.004825,0.002895
4146,PTK2,0.003,0.0,0.0,0.012868,0.007721
4147,MED13L,0.0,0.0,0.0,0.0,0.0
4148,POLA1,0.0,0.0,0.0,0.0,0.0
4149,POLA2,0.0,0.0,0.0,0.0,0.0
4150,NDUFAF3,0.0,0.0,0.0,0.0,0.0
4151,NDUFAF1,0.0,0.0,0.0,0.0,0.0
4152,TP73,0.0,0.0,0.0,0.0,0.0
4153,SPAG16,0.0,0.0,0.0,0.0
4154,ECM1,0.0,0.0,0.0,0.0,0.0
4155,GRIK5,0.0,0.0,0.0,0.0,0.0
4156,GRIK3,0.0,0.0,0.0,0.0,0.0
4157,AP4E1,0.0,0.0,0.0,0.0
4158,GRIK4,0.0,0.0,0.0,0.0,0.0
4159,GRIK1,0.0,0.0,0.0,0.0,0.0
4160,GRIK2,0.0,0.0,0.0,0.0,0.0
4161,PTMS,0.0,0.0,0.0,0.0,0.0
4162,HERPUD1,0.0,0.0,0.0,0.0,0.0
4163,SYNCRIP,0.0,0.0,0.0,0.0,0.0
4164,PPP3CA,0.0,0.0,0.0,0.0,0.0
4165,ACTR1A,0.0,0.0,0.0,0.0,0.0
4166,PPP3CB,0.0,0.0,0.0,0.0,0.0
4167,PCM1,0.0,0.0,0.0,0.0,0.0
4168,PCLO,0.0,0.0,0.0,0.0,0.0
4169,PPP3CC,0.0,0.0,0.0,0.0,0.0
4170,ACTR1B,0.0,0.0,0.0,0.0,0.0
4171,UIMC1,0.0,0.0,0.0,0.0,0.0
4172,PHGDH,0.0,0.0,0.0,0.0,0.0
4173,MCF2L2,0.0,0.0,0.0,0.0
4174,GIT1,0.0,0.0,0.0,0.0,0.0
4175,ATPAF2,0.0,0.0,0.0,0.0,0.0
4176,TOX4,0.0,0.0,0.0,0.0,0.0
4177,ARHGEF9,0.0,0.0,0.0,0.0,0.0
4178,KIT,0.0,0.0,0.0,0.0,0.0
4179,ARHGEF3,0.0,0.0,0.0,0.0,0.0
4180,ARHGEF4,0.0,0.0,0.0,0.0,0.0
4181,ARHGEF2,0.0,0.0,0.0,0.0,0.0
4182,ARHGEF7,0.349,0.0,0.0,0.0,0.0
4183,PTMA,0.0,0.0,0.0,0.0,0.0
4184,ARHGEF5,0.0,0.0,0.0,0.0,0.0
4185,ARHGEF6,0.0,0.0,0.0,0.0,0.0
4186,PCNA,0.001,0.0,0.0,0.0,0.0
4187,COX5B,0.0,0.0,0.0,0.0,0.0
4188,COX5A,0.0,0.0,0.0,0.0,0.0
4189,PCNP,0.0,0.0,0.0,0.0
4190,PCNT,0.0,0.0,0.0,0.0,0.0
4191,GIT2,0.0,0.0,0.0,0.0,0.0
4192,COX6C,0.0,0.0,0.0,0.0,0.0
4193,YIF1A,0.0,0.0,0.0,0.0,0.0
4194,GRIN1,0.0,0.0,0.0,0.0,0.0
4195,RIT1,0.0,0.0,0.0,0.0,0.0
4196,SEC23IP,0.0,0.0,0.0,0.0,0.0
4197,RIT2,0.0,0.0,0.0,0.0,0.0
4198,SEMG2,0.0,0.0,0.0,0.0,0.0
4199,SGSM3,0.0,0.002333,0.001556,9.33E-4,5.6E-4
4200,SEMG1,0.0,0.0,0.0,0.0,0.0
4201,SGSM2,0.0,0.0,0.0,0.0,0.0
4202,ACTR10,0.0,0.0,0.0,0.0,0.0
4203,IL18R1,0.0,0.0,0.0,0.0,3.28E-4
4204,NEK11,0.0,0.0,0.0,0.0,0.0
4205,PRDM4,0.0,0.0,9.07E-4,5.44E-4,3.27E-4
4206,PRDM2,0.0,0.0,0.0,0.0,0.0
4207,PRDM1,0.0,0.0,0.0,0.0,0.0
4208,CELSR1,0.0,0.0,0.0,0.0,0.0
4209,ETS1,0.0,0.0,0.0,0.0,0.0
4210,CELSR2,0.0,0.0,0.0,0.0,0.0
4211,ETS2,0.225,0.0,0.0,0.0,0.0
4212,CELSR3,0.0,0.0,0.0,0.0,0.0
4213,GRIP1,0.0,0.0,0.0,0.0,0.0
4214,PTRF,0.0,0.0,0.0,0.0,0.0
4215,TMOD1,0.0,0.0,0.0,0.0,0.0
4216,PCID2,0.0,0.0,0.0,0.0,0.0
4217,SPINK1,0.0,0.0,0.0,0.0,0.0
4218,FBXW11,0.0,0.0,0.0,0.0,0.0
4219,TMOD2,0.0,0.0,0.0,0.0,0.0
4220,SPINK5,0.0,0.0,5.07E-4,3.04E-4
4221,CCNB1IP1,0.0,0.0,0.0,0.0,0.0
4222,GRIP2,0.0,0.0,0.0,0.0,0.0
4223,PCP4,0.0,0.0,0.0,0.0,0.0
4224,TYROBP,0.0,0.0,0.0,0.0,0.0
4225,TSG101,0.0,0.0,0.0,0.0,0.0
4226,BHLHB9,0.0,0.0,0.0,0.0,0.0
4227,UBA6,0.0,0.0,0.0,0.0,0.0
4228,UBA5,0.0,0.0,0.0,0.0,0.0
4229,GLYAT,0.0,0.0,0.0,0.0,0.0
4230,NUP160,0.0,0.0,0.0,0.0,0.0
4231,CNN3,0.0,0.0,0.0,0.0,0.0
4232,TIMM50,0.0,0.0,0.0,0.0,0.0
4233,CNN2,0.0,0.0,0.0,0.0,0.0
4234,CNN1,0.0,0.0,0.0,0.0,0.0
4235,ECT2,0.0,0.0,0.0,0.0,0.0
4236,NUP155,0.0,0.0,0.0,0.0,0.0
4237,PCIF1,0.0,0.0,0.0,0.0,0.0
4238,NUP153,0.0,0.0,0.0,0.0,0.0
4239,TIMM44,0.0,0.0,0.0,0.0,0.0
4240,MKRN1,0.0,0.0,0.0,0.0,0.0
4241,CNTN1,0.0,0.0,0.0,0.0,0.0
4242,UBA3,0.0,0.0,0.0,0.0,0.0
4243,CNTN2,0.0,0.0,0.0,0.0,0.0
4244,UBA2,0.0,0.0,0.0,0.0,0.0
4245,UBA1,0.0,0.0,0.0,0.0,0.0
4246,TNFAIP8,0.0,0.0,0.0,0.0,0.0
4247,PODXL2,0.0,0.0,0.0,0.005779,0.003467
4248,TNFAIP6,0.0,0.0,0.0,0.0,0.0
4249,TNFAIP3,0.0,0.0,0.0,0.0,0.0
4250,TNFAIP1,0.0,0.0,0.0,0.0,0.0
4251,USE1,0.0,0.0,0.0,0.0
4252,TTC27,0.0,0.0,0.0,0.0,0.0
4253,LTB4R,0.0,0.0,0.0,0.0,0.0
4254,LMNB2,0.0,0.0,0.0,0.0,0.0
4255,LMNB1,0.0,0.0,0.0,0.0,0.0
4256,TTC28,0.0,0.0,0.0,0.0
4257,LYL1,0.0,0.0,0.0,0.0,0.0
4258,CYTIP,0.0,0.0,0.0,0.0,0.0
4259,MKL2,0.261,0.0,0.0,0.0,0.0
4260,TTC37,0.0,0.0,0.0,0.0,0.0
4261,MKKS,0.0,0.0,0.0,0.0,0.0
4262,NUP133,0.0,0.0,0.0,0.0,0.0
4263,MKL1,0.0,0.0,0.0,0.0,0.0
4264,SHROOM2,0.0,0.0,0.0,0.0
4265,ETV1,0.0,0.0,0.0,0.0,0.0
4266,OLIG2,0.0,0.0,0.0,0.0,0.0
4267,ETV3,0.0,0.0,0.0,0.0
4268,ETV4,0.0,0.0,0.0,0.0,0.0
4269,ETV5,0.0,0.0,0.0,0.0,0.0
4270,ETV6,0.0,0.0,0.0,0.0,0.0
4271,ETV7,0.0,0.0,0.0,0.0
4272,ACOX1,0.0,0.0,0.0,0.0,0.0
4273,ACOX3,0.0,0.0,0.0,0.0,0.0
4274,SLC3A1,0.0,0.0,0.0,0.0,0.0
4275,SLC3A2,0.0,0.0,0.0,0.0,0.0
4276,NT5C2,0.0,0.0,0.0,0.0,0.0
4277,POLD3,0.0,0.0,0.0,0.0,0.0
4278,CYTH3,0.0,0.0,0.0,0.0,0.0
4279,CAND2,0.0,0.0,0.0,0.0,0.0
4280,CYTH2,0.0,0.0,0.0,0.0,0.0
4281,POLD4,0.0,0.0,0.0,0.0,0.0
4282,CAND1,0.0,0.0,0.0,0.0,0.0
4283,CNR2,0.0,0.0,0.0,0.0,0.0
4284,CNR1,0.0,0.0,0.0,0.0,0.0
4285,POLD1,0.0,0.0,0.0,0.0,0.0
4286,POLD2,0.0,0.0,0.0,0.0,0.0
4287,BNIP1,0.0,0.0,0.0,0.0,0.0
4288,PTK2B,0.001,0.0,0.0,0.0,0.0
4289,BNIP2,0.0,0.0,0.0,0.0,0.0
4290,CYTH1,0.0,0.0,0.0,0.0,0.0
4291,TRDMT1,0.0,0.0,0.0,0.0,0.0
4292,TIMM8A,0.0,0.0,0.0,0.0,0.0
4293,URGCP,0.0,0.0,0.0,0.0,0.0
4294,BNIP3,0.0,0.0,0.0,0.0,0.0
4295,TPBG,0.0,0.0,0.0,0.0,0.0
4296,USF2,0.0,0.0,0.0,0.0,0.0
4297,TTC19,0.0,0.0,0.0,0.0,3.15E-4
4298,YY1AP1,0.0,0.0,0.0,0.0,0.0
4299,TTC17,0.0,0.0,0.0,0.0,0.0
4300,SMUG1,0.0,0.0,0.0,0.0,0.0
4301,ERCC3,0.0,0.0,0.0,0.0,0.0
4302,ERCC4,0.0,0.0,0.0,0.0,0.0
4303,ERCC1,0.0,0.0,0.0,0.0,0.0
4304,COL7A1,0.0,0.0,0.0,0.0,0.0
4305,POLE2,0.0,0.0,0.0,0.0,0.0
4306,ERCC2,0.0,9.1E-4,6.06E-4,3.64E-4,2.18E-4
4307,POLE3,0.0,0.0,0.0,0.0,0.0
4308,ERCC8,0.0,0.0,0.0,0.0,0.0
4309,ERCC5,0.0,0.0,0.0,0.001029,6.18E-4
4310,PTX3,0.0,0.0,0.0,0.0,0.0
4311,ERCC6,0.0,0.0,0.0,0.0,0.0
4312,CNTF,0.0,0.0,0.0,0.0,0.0
4313,WIPF1,0.0,0.0,0.0,0.0,0.0
4314,WIPF2,0.0,0.0,0.0,0.0,0.0
4315,SLC4A1,0.0,0.0,0.0,0.0,0.0
4316,SLC4A2,0.0,0.0,0.0,0.0,0.0
4317,SMC3,0.0,0.0,0.0,0.0,0.0
4318,SLC4A3,0.0,0.0,0.0,0.0,0.0
4319,SLC4A4,0.0,0.0,0.0,0.0,0.0
